Temp	16-654-- V. stam	16-663-- V. myrs	17-1611-- V. fus	17-607-- V. fus	17-609-- V. fus	17-628-- V. fus	17-724-- Hybrid	18-667-- V. fus	18-668-- V. stam	18-671-- V. stam	20-706-- V. ell	21-5541-- V. arb	22-2000-- V. myrs	22-2001-- V. myrs	23-2500-- V. ell	98-403-- V. darr	Alapaha-- RB	Alaska (wild)-- V. mic	Arcadia-- SHB	Avanti-- SHB	BBP Draper-- NHB	BBP Duke-- NHB	Blomidon-- LB	Brunswick-- LB	Chickadee-- SHB	Colorado-- V. myrt	Crassifolium #1-- V. cras	Darrow Juliana Type-- V. darr	Draper-- NHB	Duke-- NHB	Elliott-- NHB	Emerald-- SHB	Erin's Bilberry-- V. myrt	Fundy-- LB	fus226-- V. fus	fus4-- V. fus	fus81-- V. fus	GE-2004-060-- V. myrt	Gritless Sparkleberry-- V. arb	Indigocrisp-- SHB	Jewel-- SHB	Kestrel-- SHB	Legacy-- NHB	Ling (Red Sunset)-- V. vit	Ling (Sana)-- V. vit	Ling (wild) W1-- V. vit	Macro Ben Lear-- V. mac	Macro Bud's Blues-- V. mac	Macro Howes-- V. mac	Macro Murphy's Green-- V. mac	Macro Pilgrim-- V. mac	Macro Potters Favorite-- V. mac	Macro Stevens-- V. mac	Ochlockonee-- RB	Oleno yellow-- V. ell	Oxy (wild) BB09-- V. oxy	Oxy (wild) GyPL08-- V. oxy	Oxy (wild) LolPlo-- V. oxy	Oxy (wild) P16-- V. oxy	Oxy (wild) pmw19-- V. oxy	Palmetto-- SHB	Pink Lemonade #2-- Hybrid	Rosa's Blush-- V. darr	Snowchaser-- SHB	Spark#17-- V. arb	Spark#30-- V. arb	Tenellum 21-1153A-- V. ten	Vernon-- RB
73.67543307	3.6507986	3.328364715	3.538924682	3.492267229	3.620718217	4.174407924	3.695251089	3.610255909	3.762215099	3.897070095	3.637338783	3.893138397	3.968500041	3.0750023	3.582769205	3.715592616	3.612670776	4.084282477	3.930633222	3.58692207	3.750918667	3.758277996	4.430662887	4.088391126	3.615046066	4.075625257	3.672876173	3.763885181	3.795946379	3.743804581	4.278592473	3.54563162	3.613293311	3.853918332	3.741140421	3.479448417	2.990514635	4.244034997	3.941943451	4.420688236	3.680830673	3.761994543	3.68114966	4.372576776	3.891893466	4.370310907	3.821974697	3.95471872	4.376314411	2.885608398	3.795041575	4.112522901	4.055722573	3.835060879	4.128366313	4.35256297	4.523450795	3.124463689	4.218612891	4.10999376	3.062046249	3.929896209	4.124149948	3.210742396	3.53602472	3.877327626	3.830516204	3.517211458
73.95259843	3.659739051	3.390207163	3.587740324	3.535665138	3.71675772	4.180352505	3.762830368	3.655747085	3.780813153	3.954786203	3.692572259	3.914009093	4.019683872	3.15297315	3.560430452	3.786190461	3.682796848	4.149486887	3.979413888	3.64796342	3.806935933	3.857027666	4.435609551	4.105808265	3.692485003	4.076196616	3.685532546	3.783877441	3.825152091	3.758001048	4.364730112	3.548492177	3.623468615	3.929235647	3.790497037	3.535739247	3.018026014	4.247495804	3.967169011	4.491750117	3.713110456	3.874149473	3.712014839	4.376949651	3.901080773	4.377286501	3.818368564	3.995426058	4.42011036	2.953789097	3.823792507	4.114288391	4.09847712	3.868173958	4.122874438	4.409929125	4.562231303	3.133227075	4.259505097	4.178792244	3.056674164	3.970637582	4.121460788	3.240840059	3.575767827	3.90734725	3.898802561	3.59271727
74.22976378	3.708263304	3.439187965	3.659976126	3.563689765	3.782364537	4.206841055	3.801655789	3.746378246	3.850146473	4.037495238	3.746013919	3.907255483	4.05804574	3.252895518	3.566111069	3.827089259	3.765409131	4.197397375	4.044821166	3.690180337	3.839972915	3.945323304	4.459825169	4.113378948	3.774656722	4.102673677	3.725617541	3.817019483	3.83928291	3.839301429	4.474097536	3.573946854	3.635678563	4.014062547	3.823253418	3.589167329	3.080819609	4.242909635	3.995853842	4.559512377	3.775155414	3.967069691	3.748208358	4.40186182	3.933082398	4.415351185	3.869184063	4.02441751	4.453931349	3.026118935	3.888140392	4.11126316	4.138364162	3.892314136	4.145780124	4.473559633	4.595360611	3.158564632	4.28780893	4.253262973	3.067172738	4.052325779	4.130745802	3.271797143	3.615447701	3.961220551	3.947252639	3.597960744
74.50692913	3.777843113	3.467150484	3.75055672	3.604624183	3.810165351	4.278337765	3.844653201	3.856782128	3.947314154	4.117994395	3.811773929	3.933095502	4.107490607	3.31410558	3.614079714	3.848288115	3.841148423	4.238062128	4.119026491	3.718966107	3.857357103	3.982456633	4.53448151	4.153154821	3.842567049	4.143554997	3.773604664	3.866188833	3.881299548	3.949716862	4.548812062	3.645288825	3.678859634	4.100391974	3.849503198	3.631871142	3.17348444	4.264145242	4.022758268	4.607931633	3.853875647	4.03621095	3.775494359	4.453117429	3.965908894	4.459228746	3.953191335	4.057211463	4.478407355	3.096848714	3.952527446	4.140014491	4.194426099	3.942587883	4.184318874	4.521808308	4.673909581	3.221515312	4.304667465	4.305962879	3.103434774	4.123088728	4.190327982	3.328990888	3.652643494	4.046020026	3.968933351	3.584464306
74.78409449	3.836327805	3.481755032	3.827862059	3.63981179	3.835927854	4.348822091	3.895982036	3.929803971	4.023741023	4.158609736	3.875807696	3.992033634	4.174547115	3.319270173	3.668431151	3.865906653	3.897059956	4.259955676	4.14755903	3.72663863	3.873460057	3.957564604	4.631598028	4.204159939	3.894951633	4.199283234	3.823628049	3.905134531	3.971000321	4.027337209	4.572840392	3.667020895	3.756056537	4.145991539	3.86791222	3.676612235	3.257199416	4.292731191	4.057900057	4.649872722	3.907011036	4.070352539	3.774759957	4.498020248	3.984117405	4.495076431	4.005744825	4.10313521	4.514482687	3.149142515	3.983301449	4.182581381	4.248188325	3.997126929	4.20728859	4.519108675	4.787641891	3.300882794	4.329020587	4.345202208	3.14404772	4.151706114	4.242938252	3.388376323	3.67755412	4.121158364	3.974097722	3.602427347
75.06125984	3.870412222	3.478801553	3.853337454	3.660874861	3.86571769	4.377602398	3.914754808	3.959976847	4.075208414	4.157484365	3.898060176	4.035479157	4.220691153	3.313054874	3.704585907	3.878605075	3.936229961	4.235650021	4.122347956	3.739707369	3.891594444	3.930401297	4.698189211	4.253456544	3.935227429	4.271204633	3.876411922	3.917824573	4.055259337	4.067002044	4.575538143	3.611942599	3.814491492	4.128414688	3.892180175	3.723848079	3.306830431	4.321834849	4.096101611	4.699762334	3.919061162	4.092527004	3.789832419	4.511245076	3.990438138	4.540833042	3.993210764	4.152013336	4.555932514	3.177670721	4.020373932	4.238738935	4.28555141	4.021785086	4.216740214	4.502833985	4.84551024	3.37296436	4.366740717	4.379294064	3.165046377	4.157965383	4.256507594	3.421552238	3.692744344	4.127147007	3.973724695	3.651359868
75.3384252	3.882819178	3.472950769	3.833406867	3.710023818	3.89841338	4.392742484	3.903167018	3.991357995	4.109942854	4.139194972	3.867060002	4.033365898	4.223642006	3.325067069	3.735753221	3.892088106	3.959408473	4.193459176	4.100575355	3.762049267	3.909671836	3.937266059	4.716914371	4.290983787	3.946630673	4.325063378	3.894103727	3.931236162	4.070220347	4.071141113	4.582238771	3.54064681	3.813501834	4.06547597	3.952028402	3.746577904	3.329313094	4.368579378	4.096763936	4.71505066	3.908622195	4.134492007	3.82894411	4.492371104	3.984857159	4.580397176	3.936750679	4.195544917	4.587641107	3.192496078	4.097068783	4.294910059	4.320392208	4.033402492	4.234991708	4.51721722	4.842715692	3.42970419	4.39948505	4.405493388	3.152453818	4.155983804	4.265136254	3.413999308	3.718091366	4.068925718	3.980176897	3.688516237
75.61559055	3.88402167	3.488712595	3.800662492	3.760224872	3.933184916	4.408307694	3.890254329	4.036219127	4.132859808	4.11777887	3.812485677	3.998532523	4.212347357	3.352905181	3.755001291	3.907217884	3.985241601	4.180531407	4.107918823	3.759227305	3.902360247	3.950010611	4.69492144	4.301676654	3.924046364	4.344186343	3.86132804	3.964969341	4.039622252	4.019554747	4.596341419	3.494419849	3.757156482	4.009057846	4.011319671	3.732598842	3.351415233	4.422662146	4.057268063	4.694273759	3.888077488	4.163507715	3.840917039	4.44109407	3.981407451	4.582676944	3.883014174	4.204474369	4.601862968	3.202315202	4.163532039	4.30317709	4.312538405	4.037001985	4.245750528	4.54552796	4.837910149	3.467995052	4.39779737	4.419461982	3.12549531	4.147713931	4.266347472	3.351379754	3.751775971	4.013121545	3.990209652	3.665702105
75.89275591	3.898838226	3.520800007	3.763194723	3.765852404	3.955170278	4.414144394	3.86433111	4.061469234	4.144525933	4.087190535	3.780574262	3.977279245	4.226274903	3.366709806	3.74755845	3.913206026	4.014963731	4.209002002	4.139595591	3.745510501	3.864681254	3.958976418	4.654048092	4.305558527	3.926446465	4.348570319	3.817669708	3.99261273	4.007052316	3.941782501	4.590913366	3.513755661	3.712579241	3.990906688	4.020093137	3.694803546	3.369309734	4.445746031	4.014914434	4.703125412	3.867790115	4.150798	3.84084521	4.36981319	3.999732134	4.566330576	3.826775587	4.180494617	4.592342962	3.18206097	4.16950535	4.272682911	4.26557019	4.021372646	4.232013915	4.528821471	4.835042325	3.4703473	4.361050824	4.416872231	3.109120654	4.125351325	4.24996465	3.29353733	3.756063612	4.006896777	4.003503244	3.619051009
76.16992126	3.917218078	3.523946323	3.72486207	3.75928466	3.950180975	4.424748777	3.83306038	4.059385049	4.138944351	4.062136161	3.793674478	3.991322783	4.255705098	3.348327371	3.716884028	3.91304821	4.014683083	4.261744495	4.174058159	3.756227722	3.809236775	3.963598295	4.62324587	4.323939529	3.970343232	4.379252516	3.789699952	3.988230294	3.983983644	3.890144426	4.540182356	3.590997649	3.736959099	3.986710033	3.992045589	3.657146477	3.388601865	4.441630706	3.99615807	4.755940652	3.85599287	4.119867759	3.848718171	4.345184511	4.038631175	4.574785599	3.761140644	4.167006799	4.570467805	3.141749762	4.117955863	4.232839992	4.233608479	4.005731873	4.209976357	4.472753221	4.841685158	3.461817113	4.327935733	4.399766382	3.104031009	4.09254455	4.228639439	3.306164972	3.715140075	4.038562237	4.010820676	3.592221824
76.44708661	3.898801858	3.506151235	3.72907165	3.763415951	3.923279123	4.439495875	3.841755298	4.042231251	4.141797063	4.072829757	3.819005924	4.031090397	4.294920218	3.329868468	3.68971396	3.923946925	3.991201992	4.304368178	4.186610383	3.784388844	3.76490408	3.949425908	4.62864646	4.367398964	4.006847064	4.431007796	3.78371466	3.954786589	3.977631517	3.902460765	4.491528154	3.638997511	3.794055606	3.97340891	3.981010524	3.652907474	3.438901002	4.457023647	4.016308717	4.799479651	3.837602564	4.095933792	3.829153209	4.386998823	4.087105725	4.609660883	3.735439916	4.158148855	4.532264296	3.114256229	4.056505594	4.225243128	4.226858953	4.015470042	4.185437549	4.441238078	4.849987487	3.473085304	4.326694376	4.380127505	3.086695304	4.076188385	4.203087972	3.337846278	3.683245808	4.053636916	3.998614534	3.591333298
76.72425197	3.850307848	3.526603534	3.798790677	3.762903615	3.900764347	4.435814405	3.893624057	4.007028942	4.173021453	4.107755678	3.846689342	4.053598168	4.366743625	3.350533983	3.673106651	3.939719089	3.999078202	4.316158713	4.192557797	3.832787404	3.779404266	3.949899529	4.673562679	4.410120312	4.019124424	4.477459507	3.803459616	3.931104672	4.010361767	3.984928815	4.503709741	3.615774152	3.825062779	3.947159095	4.007065692	3.684451427	3.531733034	4.489870036	4.052540026	4.805123125	3.823523037	4.096665628	3.814463339	4.456898488	4.128427491	4.654144074	3.764948222	4.139359752	4.461999412	3.12335234	4.054421302	4.272092338	4.235497439	4.043925829	4.181757849	4.474193206	4.835362215	3.529766627	4.327662445	4.373100663	3.080274365	4.105393492	4.184800179	3.32722267	3.705602543	4.043752043	3.982906216	3.625752591
77.00141732	3.834741313	3.564249802	3.883922368	3.769191152	3.913509305	4.430702064	3.942813692	3.989167368	4.209711288	4.132628606	3.89086934	4.024424552	4.445918198	3.409525326	3.692460428	3.943260404	4.071485813	4.292564009	4.203926967	3.890827136	3.853939916	3.987579199	4.721411303	4.430190036	4.024899522	4.513737742	3.849225818	3.946111958	4.066795881	4.079954438	4.563341113	3.562163413	3.83229256	3.934523459	4.032355647	3.722064405	3.608812497	4.522061516	4.049595659	4.800560831	3.83701479	4.123647229	3.836454037	4.530836528	4.173693876	4.714999357	3.807367013	4.134458571	4.411863157	3.157934398	4.103068788	4.331483151	4.249580253	4.054146068	4.237937934	4.554421077	4.818294131	3.611838019	4.310751064	4.376808034	3.093497826	4.177516	4.196304688	3.298881012	3.745444226	4.039897553	3.990267971	3.692073882
77.27858268	3.88772618	3.592158512	3.929791206	3.787991852	3.978122207	4.472223513	3.98199423	4.050905872	4.229147927	4.139216431	3.945795356	4.005675231	4.520373706	3.500682452	3.775778044	3.943572387	4.182823343	4.26975323	4.233726605	3.941519195	3.956399139	4.057908506	4.768132026	4.427852787	4.040122054	4.558622559	3.907672626	3.985369313	4.107642419	4.138658624	4.624584263	3.538329778	3.896353267	3.975428474	4.052115061	3.745055909	3.61158077	4.592124651	4.012829209	4.822876175	3.879023608	4.17196544	3.873034878	4.626561792	4.258803073	4.813148956	3.833361068	4.165463201	4.437297087	3.196221057	4.131115976	4.38845668	4.28870384	4.063224149	4.333568919	4.610745048	4.828434182	3.674254158	4.325391585	4.384685633	3.126474051	4.262029097	4.242874312	3.314304513	3.764624353	4.072270278	4.026603422	3.763503352
77.55574803	3.974408285	3.640907088	3.940848903	3.813688874	4.063836165	4.548589843	4.050493992	4.147304258	4.244231637	4.145817678	4.027363418	4.05493735	4.64260926	3.618521564	3.884519205	3.970329255	4.281042086	4.284762777	4.279531381	3.98909288	4.039887615	4.144717578	4.830279241	4.418617505	4.072628277	4.647696386	3.961904452	4.042080147	4.139254023	4.174660898	4.666904642	3.54769061	4.120651846	4.046752808	4.098545531	3.752610545	3.591466111	4.800616979	3.987853179	4.860186775	3.933134071	4.245446928	3.930791097	4.8154206	4.454110972	4.994056671	3.828021155	4.241806224	4.520940305	3.249755618	4.154129842	4.449135393	4.344263493	4.116493657	4.44103577	4.629325947	4.861936151	3.729584365	4.405993267	4.393322325	3.185109445	4.317919826	4.322261665	3.381186292	3.795555411	4.151454172	4.067872663	3.798907849
77.83291339	4.053702245	3.738098743	3.958555344	3.876498289	4.142213588	4.629120967	4.187609209	4.221592302	4.29391902	4.169303609	4.161599237	4.176025083	4.879456032	3.771914833	3.97786275	4.06022553	4.355146691	4.359490915	4.337554778	4.049022762	4.087265929	4.249584458	4.921228599	4.459308951	4.13943429	4.885870597	4.008098849	4.13286995	4.193948995	4.217156606	4.724872805	3.610870699	4.639777334	4.137353136	4.204802796	3.776881429	3.623080052	5.329123191	4.006922003	4.898507702	4.00514659	4.348187588	4.048627962	5.256399427	4.936911339	5.370355424	3.857847513	4.35551031	4.628132595	3.339152171	4.235194467	4.529617616	4.395176517	4.240987921	4.592401795	4.675632839	4.929991782	3.789802931	4.537399103	4.439694374	3.265161575	4.351771921	4.447390686	3.466711079	3.879072803	4.260926727	4.14146821	3.823515567
78.11007874	4.167152903	3.920797424	4.045145738	4.024315358	4.294459688	4.796444019	4.426158522	4.366825538	4.410193475	4.24289382	4.365030063	4.41227595	5.265934714	4.015813347	4.088090013	4.220620036	4.455377929	4.543712124	4.485456847	4.188388623	4.199327067	4.460626237	5.114862794	4.616142598	4.278654807	5.565684212	4.132489265	4.292742201	4.329058665	4.331615062	4.882074124	3.822940488	5.763533399	4.310084034	4.435946549	3.859047502	3.758089964	6.524846796	4.110618759	5.026000608	4.193839593	4.476286373	4.274886926	6.299202947	6.072416424	6.217633975	4.034252054	4.53678977	4.750073192	3.526583765	4.398108559	4.704348023	4.540349596	4.458163394	4.813842156	4.803437843	5.074419104	3.881267146	4.72702724	4.577626883	3.39958716	4.458677954	4.667502813	3.581346329	4.079559721	4.423517124	4.332106013	3.931059195
78.38724409	4.462134462	4.309063145	4.298471049	4.34243162	4.652106908	5.264712332	4.874638931	4.736368715	4.657069326	4.476243891	4.667434623	4.881474909	5.840169882	4.461903669	4.344788659	4.501472626	4.653899312	4.948382078	4.849165441	4.506930537	4.559252729	4.944257471	5.509091078	4.99197015	4.554824779	7.182761136	4.529687259	4.625683751	4.688469444	4.653960893	5.238785681	4.297372309	8.076496803	4.685405132	4.892611906	4.053173068	4.081905906	9.015090392	4.351450028	5.392425031	4.621638066	4.710788816	4.698559382	8.510571445	8.484631072	8.070949645	4.436689985	4.943424484	4.951143326	3.980081032	4.693821404	5.137441018	4.964253071	4.834341409	5.209439357	5.096827231	5.380990725	4.103513684	5.076466009	4.914043449	3.660783888	4.805304603	5.073424842	3.789486391	4.551414348	4.78812676	4.737580006	4.235150323
78.66440945	5.192540834	5.15193674	4.958519578	5.057153736	5.447353456	6.32303415	5.82053117	5.575595797	5.264342921	5.046717421	5.229501692	5.877409273	6.801707643	5.367513881	4.943581515	5.122106351	5.120192701	5.828977637	5.636139055	5.158354345	5.50811997	6.006004314	6.353599404	5.809986873	5.168612841	10.43520595	5.447407324	5.332167007	5.527452864	5.424002693	5.944573253	5.26418192	12.40917363	5.489367356	5.831313883	4.526579475	4.775150551	13.64826862	4.853398448	6.213959345	5.449030042	5.309082887	5.55845025	12.63838471	12.96827677	11.7208175	5.245159945	5.869959448	5.438685824	5.052820068	5.325411897	6.123747295	5.911128192	5.571006143	6.081324852	5.761207956	6.121253589	4.673217299	5.822606729	5.664003114	4.178868388	5.645488256	5.898481991	4.243192113	5.586326642	5.682286209	5.599552328	4.917350275
78.9415748	6.78660993	6.891082759	6.492440427	6.601446969	7.160352316	8.475399092	7.787749485	7.366130399	6.678842122	6.307857858	6.504186835	7.933626994	8.654075395	7.183354175	6.198792799	6.544724263	6.23661705	7.710567735	7.249617383	6.518691303	7.631023584	8.192236459	8.171989886	7.547748887	6.576813933	16.16562504	7.310384115	6.738728644	7.27593595	7.106921241	7.396181656	7.168503707	19.52777447	7.156669967	7.773236985	5.603141721	6.210268641	21.14181688	5.918321219	7.922528614	7.077097944	6.729406603	7.330916844	19.46353162	20.12904321	18.02427057	6.871706544	7.805475431	6.623526401	7.325206958	6.760871393	8.161969678	7.830689182	7.019209824	7.984850912	7.172288633	7.777868812	6.02167764	7.416348962	7.226335834	5.194878893	7.444370364	7.649347981	5.280389161	7.715155878	7.627947966	7.413030827	6.359700544
79.21874016	9.907213495	10.18336274	9.540639377	9.613269043	10.52323949	12.50872565	11.49701235	10.83246096	9.554393177	8.913724955	9.18666161	11.80592988	12.16273936	10.54277238	8.675749313	9.479852442	8.622862438	11.34412168	10.35510838	9.192262627	11.62373088	12.29849906	11.70564243	10.94751035	9.404649591	24.92276215	10.7978859	9.360487512	10.60563889	10.39582805	10.30723172	10.65988263	29.33617639	10.44052379	11.42357157	7.749382836	8.994213983	31.29301317	8.076956169	11.20944401	10.18029351	9.6550691	10.68243845	29.20332097	29.7390559	27.33275886	10.04561629	11.47241911	9.140943989	11.46241456	9.712843645	12.02291917	11.44167963	9.752400945	11.69942336	9.961976282	11.02309493	8.769129563	10.5509555	10.28540185	7.128695958	10.91785862	11.05725252	7.419882869	11.69192211	11.35130379	10.84298576	9.233534364
79.49590551	15.30734588	15.69556638	14.79112723	14.78745678	16.31961812	19.12680503	17.61533928	16.6974024	14.65851237	13.63627861	13.96402361	18.23320648	18.06301901	16.1050256	13.08027849	14.69544525	13.01585719	17.44151974	15.73615499	13.80977234	18.07272631	19.05000016	17.74232005	16.7674319	14.30658864	35.98720085	16.58376633	13.82659432	16.22563366	16.01817282	15.49771851	16.42121992	40.15258287	16.19332141	17.47385598	11.53823976	13.84499455	42.24545517	12.02574844	16.88206791	15.46774368	14.87777264	16.32439438	40.58884245	40.04702876	38.63480143	15.56208405	17.57723345	13.75223443	17.89098723	14.94234709	18.46724148	17.47795954	14.4795782	17.93859133	14.9371554	16.67928566	13.60050059	16.00168302	15.62905612	10.54329805	16.76316332	16.83421096	11.29869378	18.17870156	17.56697071	16.51015648	14.32797806
79.77307087	23.30347807	23.60836243	22.57771901	22.42467076	24.77740473	28.35107025	26.22583242	25.12855486	22.4588333	20.9779709	21.21755027	27.27843993	26.51042024	23.99574114	19.92810419	22.56634133	19.9521672	26.25350573	23.80339225	20.82046539	26.94759898	28.37925982	26.61351276	25.29359861	21.72840832	46.74031796	24.84672366	20.61651489	24.40731008	24.27665244	23.49120583	24.65640044	48.82386414	24.83269421	26.12543491	17.49336809	21.18434211	50.72542473	18.42141817	25.4528968	23.24285869	22.87055256	24.58539866	50.64039899	47.93607262	49.22442552	23.76270758	26.26052581	21.10772319	26.23678529	22.89028582	27.60191387	26.170409	21.66764019	26.83804728	22.675408	25.28023842	20.97906425	24.19592357	23.74531847	15.96566082	25.16399722	25.24744253	17.49949953	27.1158159	26.42925367	24.59720255	22.10212137
80.05023622	33.07974695	32.92986352	32.14903212	31.75612063	34.80534967	38.94289019	36.11404071	35.06161961	32.47358729	30.57755953	30.51775302	37.69059364	36.43104078	33.16152514	28.94860613	32.38925431	29.13953885	36.83109762	33.8707205	29.93141865	36.85212325	38.73983203	37.46447574	35.62454632	31.29858888	53.56347222	34.62285602	29.54749582	34.30004342	34.35276861	33.83082311	34.42405446	52.18636524	35.72035458	36.37206476	25.58286106	30.44478216	53.62145899	27.2622403	36.33140528	32.7740915	33.05725012	34.68172267	56.06000034	50.50830017	55.75875777	33.97936412	36.47628292	31.14809292	34.82111798	32.96555056	38.24575179	36.55412644	30.93755675	37.27160451	32.85860594	36.26786692	30.46043027	34.52091113	34.14831646	23.42213006	35.12967132	35.42710538	26.02197198	37.07294046	36.81675944	34.16518866	32.08045467
80.32740157	42.26066975	41.17334015	41.08112644	40.48952542	43.65263275	48.25474684	44.49513267	43.83323795	42.64271323	40.53907391	40.0579672	46.7421509	45.21505731	41.1611842	38.35049097	41.87876332	38.76770341	46.54051864	43.65505737	39.36062713	44.83953502	47.06159443	47.79979454	45.26291739	41.09356747	53.67985471	43.47785912	39.02356432	43.4906768	43.83532068	44.46064952	43.28555988	48.84232915	46.56682958	45.64696451	34.48074171	39.53497266	49.70703418	37.12203971	47.08569724	41.81315213	43.25023021	44.21370047	54.95630237	46.7159297	55.96262793	44.02877954	45.72410613	42.23426147	40.89989547	42.94966531	47.74280997	46.11261564	40.44597833	46.53661312	43.60708075	47.35103699	40.08630974	44.79688999	44.739389	31.72541237	44.13498606	44.94999891	35.50303922	45.19396142	46.01313798	42.68725554	42.2332693
80.60456693	47.53681598	45.19104909	45.9092354	45.42252837	47.80812468	53.14068335	48.10192486	47.99967257	49.6034641	47.61047885	46.95026131	51.19812153	49.5078826	44.99178598	44.98249344	47.75704464	45.66863962	51.90576693	49.79477661	45.99090846	47.66769805	50.00846124	54.16865274	50.90947667	47.82427045	46.68701745	48.31279595	45.96187846	48.71355598	49.37678427	52.08178428	48.01931971	39.79940483	53.89019762	50.63682277	41.45947868	45.34302671	40.1592336	45.16292198	54.01728316	47.21022852	50.05865752	49.86304961	47.56233754	37.72523028	49.6454001	50.73426767	50.90433238	51.15721657	41.95650767	49.52195462	52.88711997	51.63999396	47.12212907	51.32240088	51.73450745	55.00356722	46.76510913	51.73054471	52.16654051	38.38088291	48.93242931	50.56012626	43.11188001	48.3184036	50.66185177	46.8987246	49.23053357
80.88173228	46.47575843	42.99691278	44.18551552	44.18774447	45.08205173	51.60277732	45.11982273	45.34774016	50.3431211	48.72866413	48.56554778	49.09536738	47.12417584	42.78731218	45.90647372	47.46824423	46.78098711	50.5662761	49.56963737	46.88209106	43.85134863	46.0459871	53.9309385	50.20763369	48.41754309	34.86224411	47.04827067	47.19599945	47.62141886	48.52489984	53.69930194	46.44659473	27.90457251	54.83322362	49.13646717	43.51829622	45.35543188	27.9293926	48.26873164	54.12081458	46.62002176	50.51792366	49.21104787	36.05193313	26.27417468	38.6655895	51.57318743	50.00308281	54.58861127	37.23563033	49.92017086	51.62192457	50.90141301	48.11221903	49.58025274	54.21650822	56.20458599	47.80473832	52.55132452	53.44006507	40.66659521	47.33532608	49.87578887	45.75496541	44.8569365	48.68249569	44.72597055	50.15069814
81.15889764	39.15108796	35.12205505	36.24406241	36.87956187	36.2089342	43.91888292	36.39920027	36.49561526	44.12267067	42.97989166	44.05684865	40.9323322	38.59096648	35.08567247	40.33718502	40.80581873	41.12315251	42.76335869	42.66189707	41.21946296	34.66648667	36.49384155	46.82841996	43.13513093	42.09108743	21.97104805	39.91243494	41.61314162	40.31247933	41.2979787	48.38710569	38.86832554	16.50323514	48.84891071	41.43836938	39.27460872	39.23363089	16.38630348	44.84771515	46.93105455	39.95147267	43.97450591	42.2389539	23.59202831	15.46027778	26.08790836	46.0937567	43.18014475	50.99841145	28.28384332	43.60754489	44.17525885	43.90885474	42.60291006	41.77376087	49.90582482	50.19169064	42.55857832	46.70387016	47.77070288	37.31809571	39.61683992	42.85170213	41.97389266	35.90050437	40.59323178	36.68580374	44.36615283
81.43606299	28.115757	24.31924124	25.02264214	26.08527708	24.43958712	32.43537469	24.95731477	24.61895989	33.01995397	32.2926706	34.83333392	29.36943363	26.86136108	24.51182801	30.20031793	30.04405424	30.61481107	31.11419964	31.39587118	30.94320742	23.2965715	24.6286822	35.13195644	31.98645628	31.04664715	11.34051603	29.24567597	31.06637068	29.26424781	30.14784847	37.81994001	27.84960058	7.942500034	37.86756532	30.07561828	30.06878555	29.04614103	7.818233029	35.9113351	34.85498412	29.4251017	32.61160297	31.28307499	13.01516384	7.406825885	14.91637001	36.0291519	32.53269918	41.46627679	18.07361179	32.66120938	32.85551657	32.87683399	32.39764872	30.47677088	40.11681502	38.8777642	32.76766019	36.07529254	37.00161868	29.37711864	28.35891729	31.7688507	32.96803996	24.5028631	29.10938652	25.56488776	33.84328287
81.71322835	16.90455795	13.9774548	14.24574337	15.33318232	13.55248079	20.42076562	14.24896208	13.55928235	20.74376473	20.3221347	23.7325198	17.81381018	15.59710411	14.29401165	18.95729804	18.6240247	1.90E+01	19.152419	19.41308443	19.54166998	13.04569257	13.85615169	22.42326944	20.14424878	19.0990663	4.475151268	18.22077523	19.27314212	17.90341036	18.56410964	25.32383573	16.78239994	2.845073185	25.21695665	18.46534778	19.21580096	18.09399417	2.769996104	24.48549928	21.81695288	18.32623247	20.22828677	19.69440727	5.791383079	2.636159153	6.953160257	24.34391585	21.06254256	29.02395619	9.417885156	20.62730048	20.90768158	21.04835091	20.83845979	18.96607094	27.85774111	25.78373667	21.52882951	23.89950169	24.50663511	19.56207786	17.03297608	20.0038041	21.86674162	13.96598375	17.64534727	14.82740845	21.95246612
81.9903937	8.228034601	6.395639066	6.410356284	7.209496405	5.874933351	10.64757194	6.497830763	5.762675929	10.62557021	10.41021691	13.66772171	8.845145222	7.301970375	6.69636056	9.697568902	9.428252279	9.448773929	9.673037602	9.780903358	10.11587877	5.844268019	6.223579253	11.85558927	10.48308702	9.49774591	1.047297702	9.390306652	9.627394231	8.939750055	9.356458224	14.22790125	8.225151512	0.509148684	14.11686682	9.307954596	9.980460314	9.206768023	0.489332155	13.93558027	11.19103507	9.373530187	10.16999289	10.26201826	1.849982109	0.466525249	2.422184971	13.92612526	11.43359173	17.16779243	3.724999672	10.67679621	11.08566649	11.23342074	11.04406725	9.809289888	16.40536204	14.32180549	11.78710233	13.27821314	13.56332593	10.77365264	8.295107791	10.41295259	11.96011682	6.373675741	8.772403975	6.886483481	11.81717659
